,test,수원시,성남시,안양시,부천시,광명시,안산시,고양시,과천시,구리시,남양주시,시흥시,군포시,하남시,용인시,김포시,화성시,의왕시,평택시,동두천시,이천시,안성시,여주시,포천시,의정부시,파주시,광주시,양주시,오산시
2022-01-01 00:00:00,,105.82553904056549,104.79707978963852,111.99980323314666,110.70116610527039,106.86455389857292,102.41631641983987,107.90490828156472,103.5914601802826,86.30313020050527,108.1656022310257,115.49690351486204,115.02277183532716,101.92623181343079,104.14869433641434,104.04315707683563,109.86211749911307,112.23780835866928,112.03678035736083,102.7194536447525,106.59522156715391,113.37063674926756,106.40473914146423,107.5582759976387,106.98243370056153,97.08347752690314,103.42313556671144,109.55034153461456,91.89218404293061
2022-02-01 00:00:00,,103.73422496318817,101.8249211192131,111.99980323314666,110.16964501142502,105.28001819252968,137.97525087594988,108.03638496398926,100.00443543195725,86.30313020050527,108.1656022310257,119.27416191101072,80.53062305450439,103.63939542770386,101.77032676935195,104.22172895669937,83.84699082374573,111.42968435287476,112.03678035736083,98.81478078365326,106.59522156715391,113.37063674926756,105.95689897537231,106.3890233039856,107.0726235151291,97.08347752690314,103.72418184280397,109.23649208545685,114.07763757705689
2022-03-01 00:00:00,,100.11946396827697,90.69128368794918,107.455376714468,109.84572943449021,97.48554251790047,62.59459550082684,103.91506422758103,101.90846219062804,86.30313020050527,108.1656022310257,105.5823719859123,103.93366489410401,99.30153019428253,109.8126209616661,104.36078706979751,113.52967536449431,114.32546486854554,112.03678035736083,90.91554707288743,106.59522156715391,113.37063674926756,105.70449419021607,104.22705733776093,107.03521678447724,97.08347752690314,102.94752922058107,109.3320416688919,76.9752111196518
2022-04-01 00:00:00,,100.08790950775146,94.77638911008835,97.41295636892319,101.32133280038833,94.2426197707653,144.8308096408844,95.66578592061997,88.36015370488167,86.30313020050527,108.1656022310257,121.13520762920378,76.42092995643615,91.15455205440522,91.01322047412395,104.7109338402748,118.92451329231261,106.4341311454773,112.03678035736083,91.06146454811098,106.59522156715391,113.37063674926756,105.33844671249389,104.56727409362793,107.02340776920319,97.08347752690314,102.85105628967287,109.54625957012176,106.6230595111847
2022-05-01 00:00:00,,106.44423185586929,94.13659479320049,110.5965604186058,106.09818256497384,92.21093630194665,68.29138541519642,106.5798315525055,88.36577314734458,86.30313020050527,107.20007133483887,114.02723357677458,94.42238693237306,91.48542828559876,89.63327431082725,104.60263684988021,107.07715246081352,101.312158203125,112.03678035736083,91.06146454811098,106.59522156715391,113.37063674926756,104.28141229152679,103.51183825731277,107.05022513866425,97.08347752690314,102.72548656463624,109.52765827178955,72.22172305583955
2022-06-01 00:00:00,,106.90550698637962,104.80763478279113,111.99980323314666,109.34505853652955,100.30368591547013,165.19871940612794,107.4070869088173,95.82706888914107,86.30313020050527,108.1656022310257,115.51470980644224,103.017755317688,103.21847887039185,98.55603202581405,104.06826165914535,107.77753683924675,110.48245530128479,112.03678035736083,91.06146454811098,106.59522156715391,113.37063674926756,106.16121673583984,102.61536622047424,107.00406904220581,97.08347752690314,101.52887721061708,109.48029260635376,102.29582479000092
