,수원시,성남시,의정부시,안양시,부천시,광명시,평택시,동두천시,안산시,고양시,과천시,구리시,남양주시,오산시,시흥시,군포시,의왕시,하남시,용인시,파주시,이천시,안성시,김포시,화성시,광주시,양주시,포천시,여주시
2022-01-01 00:00:00,109.18945251703262,93.88487530648707,106.21230025291443,104.14195408225059,103.4804638504982,98.44217962026596,95.06275200843811,97.19399052858354,89.75870499312879,105.99541589021683,88.47233706116677,95.54026597738267,108.62400467395783,83.84518105983734,112.31677422523497,114.03634290695192,112.69971919059753,100.65742893218994,96.08998755812645,106.07543024420737,110.69458003640173,101.81032579541207,104.61221606135368,104.6057564139366,101.09753837585451,109.9669111251831,106.60070949792862,105.05809187889099
2022-02-01 00:00:00,109.63587503433227,93.58679987192154,106.3411254644394,104.5407231926918,101.76702667474747,99.99619460105896,90.26818180084229,97.19399052858354,83.45999574363233,99.92745146155357,88.48016489446164,97.59949074983598,108.41280624866485,90.80146410465241,113.11320362091062,115.76618232727051,113.04654848575592,98.24576742649079,95.10070425868034,106.46669621467589,109.1344861268997,97.42520925402641,105.59521872401237,105.90039819478989,104.33350276947023,102.36622815132141,107.36140990257263,103.94780156612396
2022-03-01 00:00:00,107.32334469556808,95.2550892472267,105.73663816452027,109.64326249361038,98.82299118041993,101.7482427418232,98.59544219970702,97.19399052858354,84.51314890384675,100.26430287361146,88.47933567762375,96.10043143033982,103.89141688346862,85.61671289801599,110.77031639814375,111.64284601211548,113.45840990543365,95.07878596782685,91.50808063745498,102.56977161169051,106.16624395847319,93.63210635781289,104.13698721528053,109.48925850391387,99.37024955749513,95.69433544874191,101.20860302448273,102.43576755523681
2022-04-01 00:00:00,103.97472547292709,94.98959318399429,103.05893869400025,104.78563702106476,98.78801780343056,97.08862747550012,93.9126467704773,97.19399052858354,84.07311604619028,96.73565106987954,88.49411009550094,90.09435720443726,98.54393367767334,80.80285457372666,113.12082824707029,107.47319202423097,113.06063051223755,93.09139151573181,91.96459888219833,106.25463132262229,104.46696023941038,98.05668090879918,104.35532275438308,110.31796513795852,91.40434584617614,88.34287701845169,100.3075041770935,102.15416711568832
2022-05-01 00:00:00,105.52812780737877,98.91273506879806,102.23863420486451,101.71035850048065,100.85779349207878,102.47024552822114,96.40942459106445,97.19399052858354,84.51988588869573,106.41474832296372,88.49899252951145,89.05898489654065,104.61095254421234,87.20217792391777,113.10776410102842,105.41022739410401,112.44732353687286,91.43943257331848,93.16814103126525,98.77725448608398,100.68679403066633,92.22729531377554,104.95102796554565,109.25716098546981,92.17900733947754,93.0529673576355,98.23617541790009,101.5521827340126
2022-06-01 00:00:00,109.41621212959289,95.41919158697128,103.18847136497499,101.16921685934066,100.38436811566353,106.929335552454,97.87736673355101,97.19399052858354,82.26650799512863,102.46441695690156,88.47233706116677,91.88998097181322,107.40788114070892,79.55845258235932,113.1169322490692,104.28612003326417,106.83375107049942,91.81655712127686,93.36623564958572,103.67473937273024,104.53238751292227,93.86495783776046,105.18396363258361,109.3383740067482,100.64715447425844,101.37669734954834,100.32311373949051,102.41264035701751
