,수원시,성남시,안양시,부천시,광명시,안산시,고양시,과천시,구리시,남양주시,시흥시,군포시,하남시,용인시,김포시,화성시,의왕시
2022-01-01 00:00:00,108.04097371101379,104.89881290197371,111.92159777879715,106.48321306109429,105.29254724979401,96.4487993836403,106.37614632844925,102.22502148151398,95.05196982622148,106.72399448156357,114.2514068841934,114.88551826477051,103.27266640663147,95.36417776346207,106.12260076999664,108.64789365530014,108.50305600166321
2022-02-01 00:00:00,100.98355667591095,102.2846468091011,87.46044559180737,91.65631407797338,98.7829541683197,106.3207601606846,108.21184760332109,104.86899155378342,94.05357090830803,112.19373190402985,117.54056367874144,100.57612028121949,102.96524829864502,96.6455588877201,107.07615200281143,106.68633797764778,110.29122796058655
2022-03-01 00:00:00,85.1589294552803,106.09910333156584,96.80526068210602,85.06793082356454,98.47371964454652,91.08418594598771,103.77397269010545,100.17118771076203,107.30553189516068,109.85711159706116,107.535543179512,95.74496402740479,98.15681655406952,106.58010199069976,91.69218955039977,105.4012214243412,109.44913896322251
2022-04-01 00:00:00,80.20289394557476,103.51707475185394,91.00055886507035,95.4954309642315,94.62273302078248,92.23463329672815,106.70353437066079,102.15218739509582,80.5049843132496,115.1531732082367,111.36852411031721,102.99104309082033,97.15990753173828,97.35917427539825,106.17975822687148,106.12873533964157,111.96886358261108
2022-05-01 00:00:00,78.52641637921333,103.99555037021636,87.37447136044503,100.40994331836701,95.57060207128525,93.58174443244936,107.44878276586533,96.88051280975341,82.47431524395944,109.49394507408142,119.37589023113249,77.08185029029846,96.0522492647171,88.40501413345336,104.90530276894569,104.58463045358657,112.28753926753998
2022-06-01 00:00:00,77.81567412912845,105.03674575090407,106.58235263824463,108.73764029741288,107.6554571390152,88.23089204132557,111.0290411233902,103.65960744619369,88.1968916296959,111.98489866256713,121.4468084335327,80.18076601028442,101.21764214038849,97.15796078443528,105.40143031477928,106.89739831686019,112.69929625988007
