,수원시,성남시,안양시,부천시,광명시,안산시,고양시,과천시,구리시,남양주시,시흥시,군포시,하남시,용인시,김포시,화성시,의왕시
2022-01-01 00:00:00,105.82553904056549,104.79707978963852,111.99980323314666,110.70116610527039,106.86455389857292,102.41631641983987,107.90490828156472,103.5914601802826,86.30313020050527,108.1656022310257,115.49690351486204,115.02277183532716,101.92623181343079,104.14869433641434,104.04315707683563,109.86211749911307,112.23780835866928
2022-02-01 00:00:00,103.73422496318817,101.8249211192131,111.99980323314666,110.16964501142502,105.28001819252968,137.97525087594988,108.03638496398926,100.00443543195725,86.30313020050527,108.1656022310257,119.27416191101072,80.53062305450439,103.63939542770386,101.77032676935195,104.22172895669937,83.84699082374573,111.42968435287476
2022-03-01 00:00:00,100.11946396827697,90.69128368794918,107.455376714468,109.84572943449021,97.48554251790047,62.59459550082684,103.91506422758103,101.90846219062804,86.30313020050527,108.1656022310257,105.5823719859123,103.93366489410401,99.30153019428253,109.8126209616661,104.36078706979751,113.52967536449431,114.32546486854554
2022-04-01 00:00:00,100.08790950775146,94.77638911008835,97.41295636892319,101.32133280038833,94.2426197707653,144.8308096408844,95.66578592061997,88.36015370488167,86.30313020050527,108.1656022310257,121.13520762920378,76.42092995643615,91.15455205440522,91.01322047412395,104.7109338402748,118.92451329231261,106.4341311454773
2022-05-01 00:00:00,106.44423185586929,94.13659479320049,110.5965604186058,106.09818256497384,92.21093630194665,68.29138541519642,106.5798315525055,88.36577314734458,86.30313020050527,107.20007133483887,114.02723357677458,94.42238693237306,91.48542828559876,89.63327431082725,104.60263684988021,107.07715246081352,101.312158203125
2022-06-01 00:00:00,106.90550698637962,104.80763478279113,111.99980323314666,109.34505853652955,100.30368591547013,165.19871940612794,107.4070869088173,95.82706888914107,86.30313020050527,108.1656022310257,115.51470980644224,103.017755317688,103.21847887039185,98.55603202581405,104.06826165914535,107.77753683924675,110.48245530128479
