,수원시,성남시,안양시,부천시,광명시,안산시,고양시,과천시,구리시,남양주시,시흥시,군포시,하남시,용인시,김포시,화성시,의왕시,평택시,동두천시,이천시,안성시,여주시,포천시,의정부시,파주시,광주시,양주시,오산시
2022-01-01 00:00:00,108.04097371101379,104.89881290197371,111.92159777879715,106.48321306109429,105.29254724979401,96.4487993836403,106.37614632844925,102.22502148151398,95.05196982622148,106.72399448156357,114.2514068841934,114.88551826477051,103.27266640663147,95.36417776346207,106.12260076999664,108.64789365530014,108.50305600166321,112.05140666961668,103.11612999439241,111.9646712720394,114.02628634572028,106.1721785068512,107.33014160394669,107.72216892242432,104.84650214910506,107.85462579727175,108.72923128604889,91.436691737175
2022-02-01 00:00:00,100.98355667591095,102.2846468091011,87.46044559180737,91.65631407797338,98.7829541683197,106.3207601606846,108.21184760332109,104.86899155378342,94.05357090830803,112.19373190402985,117.54056367874144,100.57612028121949,102.96524829864502,96.6455588877201,107.07615200281143,106.68633797764778,110.29122796058655,112.34347267150878,97.45940586328507,112.1602198064327,113.80063517689703,105.49021048545838,107.33014160394669,107.83857979774476,105.02771925330161,106.03153367042543,108.65062944889068,108.74767270088196
2022-03-01 00:00:00,85.1589294552803,106.09910333156584,96.80526068210602,85.06793082356454,98.47371964454652,91.08418594598771,103.77397269010545,100.17118771076203,107.30553189516068,109.85711159706116,107.535543179512,95.74496402740479,98.15681655406952,106.58010199069976,91.69218955039977,105.4012214243412,109.44913896322251,112.54189910888671,95.3370698451996,112.2371241033077,113.47479614615439,104.17489283084869,107.33014160394669,107.9263017654419,105.12572103738783,107.87362060546877,108.790394115448,88.20801109075548
2022-04-01 00:00:00,80.20289394557476,103.51707475185394,91.00055886507035,95.4954309642315,94.62273302078248,92.23463329672815,106.70353437066079,102.15218739509582,80.5049843132496,115.1531732082367,111.36852411031721,102.99104309082033,97.15990753173828,97.35917427539825,106.17975822687148,106.12873533964157,111.96886358261108,112.28473186492919,94.66868169307709,112.2663908779621,113.17592571377753,104.16926498413086,107.33014160394669,107.82556614875794,104.66857320070265,104.92402992248537,108.83082633018493,109.70619173049927
2022-05-01 00:00:00,78.52641637921333,103.99555037021636,87.37447136044503,100.40994331836701,95.57060207128525,93.58174443244936,107.44878276586533,96.88051280975341,82.47431524395944,109.49394507408142,119.37589023113249,77.08185029029846,96.0522492647171,88.40501413345336,104.90530276894569,104.58463045358657,112.28753926753998,112.61725578308105,92.19373507499695,112.27739329934118,111.20175697207449,104.08305962085724,107.33014160394669,107.77555131912231,104.33535430431364,107.73813071250918,108.66079406738281,83.13237408399583
2022-06-01 00:00:00,77.81567412912845,105.03674575090407,106.58235263824463,108.73764029741288,107.6554571390152,88.23089204132557,111.0290411233902,103.65960744619369,88.1968916296959,111.98489866256713,121.4468084335327,80.18076601028442,101.21764214038849,97.15796078443528,105.40143031477928,106.89739831686019,112.69929625988007,112.18603324890135,89.82360688447953,112.28149678111075,115.9052729308605,102.76019868850707,107.33014160394669,107.90008220672608,104.92409934997558,104.28038825988772,108.59647600650787,100.38822007179262
