,수원시,성남시,의정부시,안양시,부천시,광명시,평택시,동두천시,안산시,고양시,과천시,구리시,남양주시,시흥시,군포시,하남시,용인시,파주시,이천시,안성시,김포시,화성시,광주시,양주시,여주시,포천시,의왕시,오산시
2022-01-01 00:00:00,107.01149855852127,100.1212139070034,95.98096311092377,103.5225484251976,103.71702730059624,94.54791647195816,90.26988596916199,104.46704225540162,99.62919807434083,102.97816744446754,92.8985160768032,101.75919786691667,107.35451743602752,110.78352699279783,109.3741297721863,98.36221189498902,89.67546572685241,103.54131859540938,110.89718292951582,89.74587040543557,104.8026392519474,107.20164726376532,101.43520398139955,106.2674859046936,103.88581793308258,100.30157738924026,105.25893199443817,76.44825298786164
2022-02-01 00:00:00,82.16923134326935,92.01805520355701,95.98096311092377,102.52658957242966,99.19735497832299,92.90475026965142,91.32903246879577,104.43441021442415,102.2009913980961,91.87243243455887,86.82630080282688,89.60532121062279,102.26325173377991,106.20379064083097,107.4898105621338,91.1488754272461,87.34053231179713,102.80681911706922,107.21643801331518,89.74587040543557,102.69833830595016,97.92898226976394,100.9597469329834,106.2674859046936,102.5687271475792,103.1918221116066,104.90609812736511,76.79356784820557
2022-03-01 00:00:00,81.83826956450939,86.99680210202932,95.98096311092377,101.12127602100372,97.65012887716294,90.58548510074615,83.71186708603054,102.12759351730348,77.01944692730903,91.70424910485745,85.51626597344875,100.33815544843675,107.72252311706544,98.03200689554212,109.12599754333498,91.33416004180908,75.8514574110508,94.0977290123701,100.60619253218172,89.74587040543557,97.23039112091064,96.20022449493408,99.0117280960083,106.2674859046936,102.38680287599563,103.98981416225433,109.88520925045013,76.48772315979005
2022-04-01 00:00:00,83.83637245297432,87.36600462794304,95.98096311092377,95.20824468135834,90.37284146249294,89.89313455522061,84.38806752860546,99.831586933136,73.18029763102531,86.89040306210518,85.42500404119491,100.43246269822122,109.25266811847686,97.44632170200346,101.81620721817018,90.39219481945038,77.53999147564173,93.39140680432318,101.18390831649302,89.74587040543557,90.73730043172836,84.30623582005501,98.38581886291504,89.93018625974655,100.79753142595291,98.29288491606712,107.07223700284958,75.7627643108368
2022-05-01 00:00:00,85.01776109933853,87.96066871285439,95.98096311092377,87.47676669955254,91.89526916444302,88.70473797619343,97.03287930488585,95.95916343927384,69.9533291131258,100.10089845657349,85.08782761394977,98.69430398941041,108.52443124055863,97.36812046766279,106.08311338424683,90.21901972293854,77.85401911437512,92.9632770448923,96.81073318719862,89.74587040543557,100.73812279701232,86.03441109210253,97.98769063949585,89.99726437330246,98.01424728631973,97.55321571230888,110.34843325614929,75.7189868092537
2022-06-01 00:00:00,99.02661012411117,90.37590007483959,95.98096311092377,91.14308131337165,91.15179838538171,90.44220702052117,94.5082495212555,97.80853654146195,75.67920699417591,105.60084148645402,85.7316245853901,101.93498645424845,107.8049882531166,102.1641288757324,102.82504053115845,91.48360116481781,78.93427627086639,101.66428666710853,97.43168051838873,93.862668633461,104.06962517499923,103.16080228090286,98.31397118568421,89.55814247131347,101.01519606113433,99.13653442263603,110.22247039079666,76.02767953872682
